date,user,pc,activity,to_removable_media,from_removable_media
2011-05-02 12:11:02,KLP3864,PC-6208,File Delete,False,True
2011-05-02 12:11:24,HKH0204,PC-0050,File Copy,True,False
2011-05-02 12:11:34,LRS2996,PC-4651,File Copy,False,True
2011-05-02 12:11:34,QBL1386,PC-2737,File Delete,False,True
2011-05-02 12:11:43,KLP3864,PC-6208,File Delete,False,True
2011-05-02 12:11:56,USF1753,PC-9328,File Copy,False,True
2011-05-02 12:11:57,HKH0204,PC-0050,File Delete,False,True
2011-05-02 12:11:58,JKC2754,PC-3138,File Copy,False,True
2011-05-02 12:11:58,KCW3064,PC-7812,File Open,False,False
2011-05-02 12:11:58,KCW3064,PC-7812,File Open,False,False
2011-05-02 12:12:10,MIC2325,PC-7190,File Copy,True,False
2011-05-02 12:12:10,MPB2578,PC-0946,File Delete,False,True
2011-05-02 12:12:19,MPB2578,PC-0946,File Open,False,True
2011-05-02 12:12:27,JKF1825,PC-9471,File Open,False,False
2011-05-02 12:12:27,JKF1825,PC-9471,File Open,False,False
2011-05-02 12:12:27,JKF1825,PC-9471,File Open,False,False
2011-05-02 12:12:32,QBL1386,PC-2737,File Copy,False,True
2011-05-02 12:12:40,DNM0275,PC-4453,File Delete,False,True
2011-05-02 12:12:41,TGP1343,PC-6751,File Copy,True,False
2011-05-02 12:12:43,LRS2996,PC-4651,File Copy,False,True
2011-05-02 12:12:52,HKH0204,PC-0050,File Copy,False,True
2011-05-02 12:13:10,OSC1925,PC-7224,File Delete,False,True
2011-05-02 12:13:21,WSA1765,PC-2428,File Copy,False,True
2011-05-02 12:13:27,LRS2996,PC-4651,File Open,False,True
2011-05-02 12:13:30,RJH0219,PC-3959,File Open,False,False
2011-05-02 12:13:30,RJH0219,PC-3959,File Open,False,False
2011-05-02 12:13:30,RJH0219,PC-3959,File Open,False,False
2011-05-02 12:13:30,RJH0219,PC-3959,File Open,False,False
2011-05-02 12:13:40,KLP3864,PC-6208,File Copy,True,False
2011-05-02 12:14:11,LRC3160,PC-9317,File Open,False,False
2011-05-02 12:14:19,QBL1386,PC-2737,File Delete,False,True
2011-05-02 12:14:36,WSA1765,PC-2428,File Copy,False,True
2011-05-02 12:15:04,JCH2505,PC-1297,File Open,False,False
2011-05-02 12:15:17,LRS2996,PC-4651,File Write,True,False
2011-05-02 12:15:25,WSA1765,PC-2428,File Delete,False,True
2011-05-02 12:15:39,MPB2578,PC-0946,File Delete,False,True
2011-05-02 12:15:41,KLP3864,PC-6208,File Delete,False,True
2011-05-02 12:16:06,GSA3815,PC-1992,File Open,False,True
2011-05-02 12:16:17,HKH0204,PC-0050,File Copy,False,True
2011-05-02 12:16:30,KLP3864,PC-6208,File Copy,False,True
2011-05-02 12:16:31,MPB2578,PC-0946,File Copy,False,True
2011-05-02 12:16:41,WZG3563,PC-7553,File Open,False,False
2011-05-02 12:17:05,SIS3576,PC-7467,File Write,True,False
2011-05-02 12:17:16,HKH0204,PC-0050,File Copy,True,False
2011-05-02 12:17:26,HKH0204,PC-0050,File Delete,False,True
2011-05-02 12:17:38,HKH0204,PC-0050,File Copy,True,False
2011-05-02 12:18:04,HKH0204,PC-0050,File Copy,False,True
2011-05-02 12:18:05,QBL1386,PC-2737,File Copy,True,False
2011-05-02 12:18:34,TFH0544,PC-4354,File Copy,True,False
2011-05-02 12:18:37,HKH0204,PC-0050,File Copy,False,True
2011-05-02 12:18:40,QBL1386,PC-2737,File Write,True,False
2011-05-02 12:19:18,WRF3534,PC-7714,File Copy,False,True
2011-05-02 12:19:24,NCR2854,PC-8271,File Copy,True,False
2011-05-02 12:19:26,MDH2713,PC-9421,File Copy,False,True
2011-05-02 12:19:48,QBL1386,PC-2737,File Delete,False,True
2011-05-02 12:20:15,MIC2325,PC-7190,File Open,False,True
2011-05-02 12:20:15,QBL1386,PC-2737,File Copy,False,True
2011-05-02 12:20:17,HGJ2592,PC-4177,File Copy,False,True
2011-05-02 12:20:24,WRF3534,PC-7714,File Copy,False,True
2011-05-02 12:20:27,AED1421,PC-0707,File Write,True,False
2011-05-02 12:20:32,KLP3864,PC-6208,File Copy,False,True
2011-05-02 12:20:53,MIC2325,PC-7190,File Copy,False,True
2011-05-02 12:21:34,IMC3296,PC-2659,File Copy,False,True
2011-05-02 12:21:35,APP2488,PC-1629,File Copy,True,False
2011-05-02 12:21:42,APP2488,PC-1629,File Write,True,False
2011-05-02 12:21:54,WAS2214,PC-8149,File Copy,False,True
2011-05-02 12:22:08,MRS0368,PC-5093,File Delete,False,True
2011-05-02 12:22:08,VLM3572,PC-6125,File Open,False,False
2011-05-02 12:22:08,VLM3572,PC-6125,File Open,False,False
2011-05-02 12:22:08,VLM3572,PC-6125,File Open,False,False
2011-05-02 12:22:08,VLM3572,PC-6125,File Open,False,False
2011-05-02 12:22:08,VLM3572,PC-6125,File Open,False,False
2011-05-02 12:22:08,VLM3572,PC-6125,File Open,False,False
2011-05-02 12:22:08,VLM3572,PC-6125,File Open,False,False
2011-05-02 12:22:08,VLM3572,PC-6125,File Open,False,False
2011-05-02 12:22:11,WJM3209,PC-2341,File Open,False,False
2011-05-02 12:22:12,QBL1386,PC-2737,File Copy,False,True
2011-05-02 12:22:33,MPB2578,PC-0946,File Delete,False,True
2011-05-02 12:22:41,JKC2754,PC-3138,File Write,True,False
2011-05-02 12:22:49,QBL1386,PC-2737,File Copy,True,False
2011-05-02 12:22:51,CRM0139,PC-8757,File Delete,False,True
2011-05-02 12:22:54,QBL1386,PC-2737,File Delete,False,True
2011-05-02 12:23:14,APP2488,PC-1629,File Delete,False,True
2011-05-02 12:23:35,MDG0019,PC-2991,File Open,False,True
2011-05-02 12:23:55,VMN0743,PC-6629,File Open,False,False
2011-05-02 12:24:06,MIC2325,PC-7190,File Copy,False,True
2011-05-02 12:24:14,LMM3366,PC-2176,File Open,False,False
2011-05-02 12:24:14,LMM3366,PC-2176,File Open,False,False
2011-05-02 12:24:36,SCM3950,PC-1837,File Delete,False,True
2011-05-02 12:24:45,MKM0647,PC-5592,File Write,True,False
2011-05-02 12:24:47,GNT0221,PC-6427,File Copy,False,True
2011-05-02 12:25:04,YDM1720,PC-1224,File Open,False,False
2011-05-02 12:25:38,DAS3775,PC-5109,File Delete,False,True
2011-05-02 12:25:43,YDM1720,PC-1224,File Open,False,True
2011-05-02 12:25:52,CJM0273,PC-3471,File Write,True,False
2011-05-02 12:25:53,AMJ2374,PC-7610,File Delete,False,True
2011-05-02 12:26:32,MVS1908,PC-5518,File Open,False,False
2011-05-02 12:26:32,MVS1908,PC-5518,File Open,False,False
2011-05-02 12:26:34,TBD2008,PC-9046,File Write,True,False
2011-05-02 12:26:34,VJB1928,PC-7171,File Open,False,False
2011-05-02 12:26:42,ZHF1006,PC-8447,File Open,False,False
2011-05-02 12:26:52,YNW2855,PC-0624,File Delete,False,True
2011-05-02 12:26:58,IRS1337,PC-1290,File Copy,False,True
2011-05-02 12:27:20,NSC3036,PC-9923,File Open,False,False
2011-05-02 12:27:37,CER0228,PC-5018,File Write,True,False
2011-05-02 12:27:47,SIS3576,PC-7467,File Write,True,False
2011-05-02 12:27:50,YNW2855,PC-0624,File Open,False,True
2011-05-02 12:28:11,ILY3152,PC-2436,File Open,False,True
2011-05-02 12:28:17,APM0190,PC-8966,File Open,False,False
2011-05-02 12:28:20,GSA3815,PC-1992,File Copy,False,True
2011-05-02 12:28:21,GSA3815,PC-1992,File Copy,True,False
2011-05-02 12:28:35,GSA3815,PC-1992,File Delete,False,True
2011-05-02 12:28:37,GSA3815,PC-1992,File Copy,False,True
2011-05-02 12:28:43,GSA3815,PC-1992,File Delete,False,True
2011-05-02 12:28:46,GSA3815,PC-1992,File Copy,True,False
2011-05-02 12:28:47,WDD2677,PC-5115,File Copy,True,False
2011-05-02 12:28:48,GSA3815,PC-1992,File Copy,False,True
2011-05-02 12:28:53,KLP3864,PC-6208,File Delete,False,True
2011-05-02 12:28:54,GSA3815,PC-1992,File Write,True,False
2011-05-02 12:28:54,GSA3815,PC-1992,File Copy,False,True
2011-05-02 12:28:57,GSA3815,PC-1992,File Copy,False,True
2011-05-02 12:28:57,GSA3815,PC-1992,File Copy,True,False
2011-05-02 12:29:00,GSA3815,PC-1992,File Copy,False,True
2011-05-02 12:29:06,ZHF1006,PC-8447,File Open,False,False
2011-05-02 12:29:08,GSA3815,PC-1992,File Open,False,True
2011-05-02 12:29:15,AMJ2374,PC-7610,File Copy,True,False
2011-05-02 12:29:29,QBL1386,PC-2737,File Open,False,True
2011-05-02 12:29:40,CRP3682,PC-6073,File Open,False,True
2011-05-02 12:29:43,LLT0291,PC-1250,File Copy,True,False
2011-05-02 12:29:50,SWS0823,PC-3374,File Open,False,False
2011-05-02 12:30:13,MPB2578,PC-0946,File Open,False,True
2011-05-02 12:30:15,MDH1924,PC-8655,File Open,False,False
2011-05-02 12:30:15,MDH1924,PC-8655,File Open,False,False
2011-05-02 12:30:28,APP2488,PC-1629,File Copy,False,True
2011-05-02 12:30:31,SWS0823,PC-3374,File Open,False,False
2011-05-02 12:30:46,CNE2161,PC-9649,File Copy,False,True
2011-05-02 12:30:57,QBL1386,PC-2737,File Delete,False,True
2011-05-02 12:31:02,MLW2240,PC-1960,File Delete,False,True
2011-05-02 12:31:08,APP2488,PC-1629,File Write,True,False
2011-05-02 12:31:20,QBL1386,PC-2737,File Delete,False,True
2011-05-02 12:31:25,KLP3864,PC-6208,File Copy,True,False
2011-05-02 12:32:43,DAM0096,PC-7806,File Copy,False,True
2011-05-02 12:33:10,GRP0277,PC-2590,File Open,False,False
2011-05-02 12:33:31,WDD2677,PC-5115,File Copy,False,True
2011-05-02 12:33:32,ZHF1006,PC-8447,File Write,True,False
2011-05-02 12:33:56,SIS3576,PC-7467,File Open,False,True
2011-05-02 12:33:59,AMJ2374,PC-7610,File Copy,True,False
2011-05-02 12:34:07,KLP3864,PC-6208,File Copy,False,True
2011-05-02 12:34:17,KLP3864,PC-6208,File Open,False,True
2011-05-02 12:34:17,QBL1386,PC-2737,File Delete,False,True
2011-05-02 12:34:25,QBL1386,PC-2737,File Copy,False,True
2011-05-02 12:34:54,LLT0291,PC-1250,File Copy,False,True
2011-05-02 12:35:13,YNW2855,PC-0624,File Copy,True,False
2011-05-02 12:35:27,KLP3864,PC-6208,File Delete,False,True
2011-05-02 12:35:30,WAS2214,PC-8149,File Copy,False,True
2011-05-02 12:35:53,PGF3491,PC-4277,File Delete,False,True
2011-05-02 12:36:02,TVS0520,PC-3367,File Delete,False,True
2011-05-02 12:36:18,SCP1116,PC-8143,File Open,False,False
2011-05-02 12:36:22,USF1753,PC-9328,File Delete,False,True
2011-05-02 12:37:11,KBM3460,PC-5483,File Write,True,False
2011-05-02 12:37:21,YNW2855,PC-0624,File Copy,False,True
2011-05-02 12:37:35,JRR0769,PC-7787,File Copy,True,False
2011-05-02 12:37:49,KLP3864,PC-6208,File Open,False,True
2011-05-02 12:37:51,SIS3576,PC-7467,File Delete,False,True
2011-05-02 12:37:58,EJL1075,PC-0520,File Copy,False,True
2011-05-02 12:38:11,SMR0338,PC-0683,File Copy,False,True
2011-05-02 12:38:12,KLP3864,PC-6208,File Copy,False,True
2011-05-02 12:38:44,QBL1386,PC-2737,File Copy,True,False
2011-05-02 12:38:58,SSL2271,PC-7220,File Write,True,False
2011-05-02 12:39:05,HHD2393,PC-2930,File Open,False,False
2011-05-02 12:39:05,HHD2393,PC-2930,File Open,False,False
2011-05-02 12:39:07,QBL1386,PC-2737,File Delete,False,True
2011-05-02 12:39:16,QBL1386,PC-2737,File Copy,True,False
2011-05-02 12:39:18,JRR0769,PC-7787,File Copy,True,False
2011-05-02 12:39:26,QBL1386,PC-2737,File Copy,True,False
2011-05-02 12:40:01,USF1753,PC-9328,File Copy,True,False
2011-05-02 12:40:04,ILY3152,PC-2436,File Copy,True,False
2011-05-02 12:40:23,KBM3460,PC-5483,File Copy,False,True
2011-05-02 12:40:26,KLP3864,PC-6208,File Open,False,True
2011-05-02 12:40:27,NJS2498,PC-3448,File Delete,False,True
2011-05-02 12:40:56,LPH3918,PC-2216,File Delete,False,True
2011-05-02 12:40:58,GCB0201,PC-6789,File Open,False,False
2011-05-02 12:41:21,LCP0344,PC-0780,File Write,True,False
2011-05-02 12:41:40,JHK3122,PC-4288,File Copy,False,True
2011-05-02 12:41:53,LRM1922,PC-4004,File Open,False,True
2011-05-02 12:42:08,CRM0139,PC-8757,File Write,True,False
2011-05-02 12:42:11,SMR0338,PC-0683,File Copy,True,False
2011-05-02 12:42:38,DNS1768,PC-2925,File Open,False,False
2011-05-02 12:42:38,DNS1768,PC-2925,File Open,False,False
2011-05-02 12:42:38,DNS1768,PC-2925,File Open,False,False
2011-05-02 12:42:38,DNS1768,PC-2925,File Open,False,False
2011-05-02 12:42:38,DNS1768,PC-2925,File Open,False,False
2011-05-02 12:42:41,JCP1462,PC-7135,File Write,True,False
2011-05-02 12:42:41,JCP1462,PC-7135,File Copy,True,False
2011-05-02 12:42:41,JCP1462,PC-7135,File Copy,True,False
2011-05-02 12:42:42,ESN2683,PC-0205,File Open,False,False
2011-05-02 12:43:07,RPS3617,PC-5963,File Open,False,True
2011-05-02 12:43:09,QYG1180,PC-0400,File Open,False,False
2011-05-02 12:43:09,QYG1180,PC-0400,File Open,False,False
2011-05-02 12:43:14,SMR0338,PC-0683,File Copy,True,False
2011-05-02 12:43:56,MRL2636,PC-4862,File Open,False,False
2011-05-02 12:43:56,MRL2636,PC-4862,File Open,False,False
2011-05-02 12:43:56,MRL2636,PC-4862,File Open,False,False
2011-05-02 12:43:56,MRL2636,PC-4862,File Open,False,False
2011-05-02 12:43:56,MRL2636,PC-4862,File Open,False,False
2011-05-02 12:43:56,MRL2636,PC-4862,File Open,False,False
2011-05-02 12:43:56,MRL2636,PC-4862,File Open,False,False
2011-05-02 12:43:56,MRL2636,PC-4862,File Open,False,False
2011-05-02 12:44:25,JHK3122,PC-4288,File Copy,True,False
2011-05-02 12:44:40,MRS0368,PC-5093,File Delete,False,True
2011-05-02 12:44:45,AMJ2374,PC-7610,File Copy,True,False
2011-05-02 12:45:03,RPS3617,PC-5963,File Copy,False,True
2011-05-02 12:45:04,RPS3617,PC-5963,File Delete,False,True
2011-05-02 12:45:12,KLP3864,PC-6208,File Copy,False,True
2011-05-02 12:45:18,VPS3185,PC-3491,File Copy,True,False
2011-05-02 12:45:21,EHW2450,PC-0251,File Open,False,False
2011-05-02 12:45:25,AED1421,PC-0707,File Write,True,False
2011-05-02 12:45:33,HZH0297,PC-9939,File Delete,False,True
2011-05-02 12:45:39,MRS0368,PC-5093,File Open,False,True
2011-05-02 12:45:42,WAH2778,PC-5702,File Copy,True,False
2011-05-02 12:45:57,AMJ2374,PC-7610,File Copy,False,True
2011-05-02 12:46:02,AED1421,PC-0707,File Open,False,True
2011-05-02 12:46:08,AMJ2374,PC-7610,File Delete,False,True
2011-05-02 12:46:25,AED1421,PC-0707,File Write,True,False
2011-05-02 12:46:40,LRM1922,PC-4004,File Copy,False,True
2011-05-02 12:46:44,AED1421,PC-0707,File Copy,True,False
2011-05-02 12:46:44,NEH3435,PC-2127,File Open,False,False
2011-05-02 12:46:44,NEH3435,PC-2127,File Open,False,False
2011-05-02 12:46:54,AED1421,PC-0707,File Copy,False,True
2011-05-02 12:47:00,AED1421,PC-0707,File Open,False,True
2011-05-02 12:47:02,CNE2161,PC-9649,File Copy,True,False
2011-05-02 12:47:09,MAR2386,PC-5153,File Copy,False,True
2011-05-02 12:47:15,SSL2271,PC-7220,File Copy,True,False
2011-05-02 12:47:22,KLP3864,PC-6208,File Copy,False,True
2011-05-02 12:47:52,RSG0687,PC-8994,File Open,False,False
2011-05-02 12:47:56,TGP1343,PC-6751,File Copy,False,True
2011-05-02 12:47:59,LCP0344,PC-0780,File Copy,True,False
2011-05-02 12:48:08,USF1753,PC-9328,File Copy,True,False
2011-05-02 12:48:18,AED1421,PC-0707,File Copy,False,True
2011-05-02 12:48:20,AED1421,PC-0707,File Open,False,True
2011-05-02 12:49:45,DAM0096,PC-7806,File Open,False,False
2011-05-02 12:49:58,POD0750,PC-2030,File Open,False,False
2011-05-02 12:49:58,POD0750,PC-2030,File Open,False,False
2011-05-02 12:50:03,AMJ2374,PC-7610,File Copy,True,False
2011-05-02 12:50:29,CAR0992,PC-9203,File Open,False,False
2011-05-02 12:50:39,HZH0297,PC-9939,File Delete,False,True
2011-05-02 12:50:43,EJL1075,PC-0520,File Open,False,False
2011-05-02 12:50:43,SJM3805,PC-5827,File Delete,False,True
2011-05-02 12:50:46,HNB2571,PC-4445,File Copy,True,False
2011-05-02 12:50:57,DAM0096,PC-7806,File Open,False,False
2011-05-02 12:51:14,LCP0344,PC-0780,File Copy,False,True
2011-05-02 12:51:15,CFL0156,PC-8841,File Delete,False,True
2011-05-02 12:51:16,NDC0948,PC-4023,File Delete,False,True
2011-05-02 12:51:17,ILY3152,PC-2436,File Open,False,True
2011-05-02 12:52:01,BQW1904,PC-9561,File Open,False,False
2011-05-02 12:52:05,RSG0687,PC-8994,File Copy,True,False
2011-05-02 12:52:06,LFR0075,PC-1308,File Open,False,True
2011-05-02 12:52:08,JCS2391,PC-0419,File Copy,True,False
2011-05-02 12:52:13,TVS0520,PC-3367,File Copy,True,False
2011-05-02 12:52:23,EJL1075,PC-0520,File Copy,True,False
2011-05-02 12:52:33,KLP3864,PC-6208,File Copy,False,True
2011-05-02 12:53:07,CRM0139,PC-8757,File Copy,True,False
2011-05-02 12:53:25,CMM3753,PC-1139,File Open,False,False
2011-05-02 12:53:37,TVS0520,PC-3367,File Copy,False,True
2011-05-02 12:53:40,HNB2571,PC-4445,File Open,False,True
2011-05-02 12:53:50,CAR0992,PC-9203,File Write,True,False
2011-05-02 12:53:52,FNM2124,PC-3075,File Copy,True,False
2011-05-02 12:53:55,IMC3296,PC-2659,File Copy,False,True
2011-05-02 12:53:55,NJS2498,PC-3448,File Copy,False,True
2011-05-02 12:53:56,DAM0096,PC-7806,File Open,False,False
2011-05-02 12:54:09,JKW0200,PC-1295,File Open,False,False
2011-05-02 12:54:09,JKW0200,PC-1295,File Open,False,False
2011-05-02 12:54:32,CNE2161,PC-9649,File Write,True,False
2011-05-02 12:54:52,TGP1343,PC-6751,File Open,False,True
2011-05-02 12:55:05,FNM2124,PC-3075,File Open,False,False
2011-05-02 12:55:30,DAM0096,PC-7806,File Delete,False,True
2011-05-02 12:55:31,NJS2498,PC-3448,File Copy,False,True
2011-05-02 12:55:33,JHK3122,PC-4288,File Copy,True,False
2011-05-02 12:55:46,CRM0139,PC-8757,File Copy,False,True
2011-05-02 12:56:11,KAA2150,PC-0845,File Open,False,False
2011-05-02 12:56:11,KAA2150,PC-0845,File Open,False,False
2011-05-02 12:56:11,KAA2150,PC-0845,File Open,False,False
2011-05-02 12:56:11,KAA2150,PC-0845,File Open,False,False
2011-05-02 12:56:11,KAA2150,PC-0845,File Open,False,False
2011-05-02 12:56:11,KAA2150,PC-0845,File Open,False,False
2011-05-02 12:56:11,KAA2150,PC-0845,File Open,False,False
2011-05-02 12:56:11,KAA2150,PC-0845,File Open,False,False
2011-05-02 12:56:11,KAA2150,PC-0845,File Open,False,False
2011-05-02 12:56:37,TAW2664,PC-6853,File Open,False,False
2011-05-02 12:56:37,TAW2664,PC-6853,File Open,False,False
2011-05-02 12:56:42,LLT0291,PC-1250,File Copy,True,False
2011-05-02 12:56:58,FNM2124,PC-3075,File Copy,False,True
2011-05-02 12:57:22,LLT0291,PC-1250,File Delete,False,True
2011-05-02 12:57:32,SJM3805,PC-5827,File Copy,True,False
2011-05-02 12:57:35,CNE2161,PC-9649,File Copy,True,False
2011-05-02 12:57:36,SJM3805,PC-5827,File Delete,False,True
2011-05-02 12:57:39,CMT0267,PC-4112,File Open,False,False
2011-05-02 12:57:46,FNM2124,PC-3075,File Copy,False,True
2011-05-02 12:58:03,KLP3864,PC-6208,File Copy,False,True
2011-05-02 12:58:04,GYH3476,PC-2813,File Delete,False,True
2011-05-02 12:58:09,EJL1075,PC-0520,File Copy,False,True
2011-05-02 12:58:12,FNM2124,PC-3075,File Open,False,False
2011-05-02 12:58:22,EJL1075,PC-0520,File Copy,True,False
2011-05-02 12:58:23,JRR0769,PC-7787,File Copy,True,False
2011-05-02 12:58:23,KLP3864,PC-6208,File Copy,False,True
2011-05-02 12:58:33,TFH0544,PC-4354,File Copy,False,True
2011-05-02 12:58:52,JCS2391,PC-0419,File Copy,False,True
2011-05-02 12:59:09,FNM2124,PC-3075,File Copy,True,False
2011-05-02 12:59:12,KLP3864,PC-6208,File Copy,False,True
2011-05-02 12:59:21,LFR0075,PC-1308,File Write,True,False
2011-05-02 12:59:30,SJM3805,PC-5827,File Delete,False,True
2011-05-02 12:59:38,FNM2124,PC-3075,File Copy,True,False
2011-05-02 12:59:38,RCS2064,PC-3218,File Write,True,False
2011-05-02 12:59:43,BDR0510,PC-1197,File Write,True,False
2011-05-02 12:59:44,BDR0510,PC-1197,File Open,False,False
2011-05-02 12:59:46,CHM1561,PC-7046,File Open,False,True
2011-05-02 12:59:47,CHM1561,PC-7046,File Copy,False,True
2011-05-02 12:59:54,LLT0291,PC-1250,File Open,False,True
2011-05-02 12:59:55,BDR0510,PC-1197,File Write,True,False
2011-05-02 13:00:04,BDR0510,PC-1197,File Open,False,False
2011-05-02 13:00:05,JRR0769,PC-7787,File Delete,False,True
2011-05-02 13:00:08,LNM1879,PC-1338,File Copy,False,True
2011-05-02 13:00:10,BDR0510,PC-1197,File Copy,False,True
2011-05-02 13:00:14,BDR0510,PC-1197,File Copy,True,False
2011-05-02 13:00:22,BDR0510,PC-1197,File Delete,False,True
2011-05-02 13:00:27,LFR0075,PC-1308,File Copy,False,True
2011-05-02 13:00:28,CER0228,PC-5018,File Open,False,True
2011-05-02 13:00:35,BDR0510,PC-1197,File Open,False,True
2011-05-02 13:00:38,BDR0510,PC-1197,File Open,False,True
2011-05-02 13:00:39,BDR0510,PC-1197,File Delete,False,True
2011-05-02 13:00:40,ZHF1006,PC-8447,File Open,False,True
2011-05-02 13:00:44,GYH3476,PC-2813,File Write,True,False
2011-05-02 13:00:46,LNM1879,PC-1338,File Delete,False,True
2011-05-02 13:00:48,BDR0510,PC-1197,File Delete,False,True
2011-05-02 13:00:53,BDR0510,PC-1197,File Copy,False,True
2011-05-02 13:00:56,BDR0510,PC-1197,File Copy,True,False
2011-05-02 13:00:58,BDR0510,PC-1197,File Delete,False,True
2011-05-02 13:00:59,BDR0510,PC-1197,File Write,True,False
2011-05-02 13:01:00,BDR0510,PC-1197,File Copy,False,True
2011-05-02 13:01:00,BDR0510,PC-1197,File Open,False,True
2011-05-02 13:01:03,BDR0510,PC-1197,File Delete,False,True
2011-05-02 13:01:10,BDR0510,PC-1197,File Delete,False,True
2011-05-02 13:01:11,HNB2571,PC-4445,File Delete,False,True
2011-05-02 13:01:13,BDR0510,PC-1197,File Delete,False,True
2011-05-02 13:01:22,FNM2124,PC-3075,File Delete,False,True
2011-05-02 13:01:28,FNM2124,PC-3075,File Copy,True,False
2011-05-02 13:01:28,IMC3296,PC-2659,File Open,False,True
2011-05-02 13:01:43,FNM2124,PC-3075,File Copy,True,False
2011-05-02 13:01:58,HAG3196,PC-5594,File Open,False,False
2011-05-02 13:02:12,NDC0948,PC-4023,File Open,False,False
2011-05-02 13:02:19,JHK3122,PC-4288,File Copy,True,False
2011-05-02 13:02:22,OHM1030,PC-6979,File Open,False,False
2011-05-02 13:02:22,OHM1030,PC-6979,File Open,False,False
2011-05-02 13:02:22,OHM1030,PC-6979,File Open,False,False
2011-05-02 13:02:28,LCS3042,PC-2192,File Open,False,False
2011-05-02 13:02:29,JDM1042,PC-1105,File Write,True,False
2011-05-02 13:02:37,SJM3805,PC-5827,File Copy,False,True
2011-05-02 13:02:38,BBW0594,PC-5857,File Copy,True,False
2011-05-02 13:02:41,ABD3426,PC-8657,File Delete,False,True
2011-05-02 13:02:53,JHP1799,PC-1573,File Open,False,False
2011-05-02 13:02:54,HZH0297,PC-9939,File Open,False,False
2011-05-02 13:02:59,JRR0769,PC-7787,File Open,False,True
2011-05-02 13:03:01,JDM1042,PC-1105,File Open,False,True
2011-05-02 13:03:10,GTC0747,PC-0870,File Write,True,False
2011-05-02 13:03:28,FNM2124,PC-3075,File Delete,False,True
2011-05-02 13:03:30,JCS2391,PC-0419,File Open,False,False
2011-05-02 13:03:48,ILY3152,PC-2436,File Copy,True,False
2011-05-02 13:03:54,ILY3152,PC-2436,File Delete,False,True
2011-05-02 13:03:55,JDM1042,PC-1105,File Copy,True,False
2011-05-02 13:04:06,USF1753,PC-9328,File Copy,False,True
2011-05-02 13:04:22,GYH3476,PC-2813,File Open,False,False
2011-05-02 13:04:23,JDM1042,PC-1105,File Delete,False,True
2011-05-02 13:04:26,CRM0139,PC-8757,File Delete,False,True
2011-05-02 13:04:41,JDM1042,PC-1105,File Open,False,True
2011-05-02 13:05:04,BDJ3001,PC-4401,File Open,False,False
2011-05-02 13:05:08,HNB2571,PC-4445,File Copy,False,True
2011-05-02 13:05:16,SRA3210,PC-2822,File Delete,False,True
2011-05-02 13:05:40,ROH1347,PC-1449,File Copy,True,False
2011-05-02 13:05:41,NJL2478,PC-8148,File Delete,False,True
2011-05-02 13:05:43,EJL1075,PC-0520,File Delete,False,True
2011-05-02 13:05:43,ROH1347,PC-1449,File Write,True,False
2011-05-02 13:06:02,UKC1192,PC-6405,File Open,False,False
2011-05-02 13:06:06,JCS2391,PC-0419,File Delete,False,True
2011-05-02 13:06:08,TLU1836,PC-2161,File Open,False,False
2011-05-02 13:06:23,AOC0982,PC-0721,File Copy,True,False
2011-05-02 13:06:36,AVH0566,PC-6670,File Open,False,False
2011-05-02 13:06:36,AVH0566,PC-6670,File Open,False,False
2011-05-02 13:06:36,AVH0566,PC-6670,File Open,False,False
2011-05-02 13:06:36,AVH0566,PC-6670,File Open,False,False
2011-05-02 13:06:44,AOC0982,PC-0721,File Write,True,False
2011-05-02 13:06:50,JDM1042,PC-1105,File Open,False,True
2011-05-02 13:06:52,XIW2655,PC-9408,File Open,False,False
2011-05-02 13:07:54,FNM2124,PC-3075,File Open,False,False
2011-05-02 13:07:54,XIW2655,PC-9408,File Open,False,False
2011-05-02 13:08:11,JDM1042,PC-1105,File Copy,False,True
2011-05-02 13:08:32,ZAW2012,PC-4738,File Open,False,False
2011-05-02 13:08:39,ROH1347,PC-1449,File Write,True,False
2011-05-02 13:08:42,GTC0747,PC-0870,File Copy,True,False
2011-05-02 13:08:56,MPS2849,PC-3655,File Open,False,False
2011-05-02 13:09:06,ROH1347,PC-1449,File Delete,False,True
2011-05-02 13:09:16,GEH3406,PC-9897,File Delete,False,True
2011-05-02 13:09:57,MPS2849,PC-3655,File Write,True,False
2011-05-02 13:10:05,FNM2124,PC-3075,File Copy,False,True
2011-05-02 13:10:10,ILY3152,PC-2436,File Copy,True,False
2011-05-02 13:10:32,AOC0982,PC-0721,File Write,True,False
2011-05-02 13:10:37,LLT0291,PC-1250,File Copy,False,True
2011-05-02 13:10:42,LSL0001,PC-6747,File Write,True,False
2011-05-02 13:10:57,RSG0687,PC-8994,File Copy,False,True
2011-05-02 13:10:58,SIR3201,PC-7054,File Open,False,False
2011-05-02 13:10:58,SIR3201,PC-7054,File Open,False,False
2011-05-02 13:11:04,AOC0982,PC-0721,File Write,True,False
2011-05-02 13:11:09,CRM0139,PC-8757,File Open,False,False
2011-05-02 13:11:10,FNM2124,PC-3075,File Write,True,False
2011-05-02 13:11:10,FNM2124,PC-3075,File Delete,False,True
2011-05-02 13:11:22,FNM2124,PC-3075,File Copy,False,True
2011-05-02 13:11:48,JCS2391,PC-0419,File Copy,False,True
